,Tweet,Date,Year,Month
60216,however I do feel nuclear power needs to stop being the mascot for climate change and global warming It is one of the most efficient and carbon neutral ways to produce energy It shouldnt be where we stop but is 100 viable until renewable energy can catch up,2022-06-30 22:13:23+00:00,2022,6
60217,any animal I eat is not realeasing C02 into the ozone,2022-06-30 22:12:57+00:00,2022,6
60218,Your entire Twitter page is FRIGHTENING You dont get your way and you want to tear the whole system down From global warming the Supreme Court gun rights amp abortion you believe that politicians amp bureaucrats know whats best To hell with the Constitution huh,2022-06-30 22:12:14+00:00,2022,6
60219,Justice Kagan does not have a science degree Studied law and sociology Wrote about socialism too But not qualified to determine that the east coast is toast from global warming due to,2022-06-30 22:11:07+00:00,2022,6
60220,againSo tired of all the dying Dead from Net Neutrality Dead from Global WarmingCoolingIce AgeClimate Change Dead from peak oil Dead from over population Dead from the ozone hole Dead from acid rainThats dead6 times already Bother,2022-06-30 22:11:07+00:00,2022,6
60221,ve reported on global cooling acid rain global warming and now youre barking about climate change Your BS knows no bounds,2022-06-30 22:10:51+00:00,2022,6
60222,Theyve been threatening all this crap since the beginning of time The worlds going to end global warming oceans rising Meanwhile they fly in their jets and keep buying ocean front mansions GTFOH,2022-06-30 22:10:50+00:00,2022,6
60223,,2022-06-30 22:10:46+00:00,2022,6
60224,Global Warming is a giant communist scam You people have been running this scam by different names for almost 60 years and not one has come truePeople are awake,2022-06-30 22:10:34+00:00,2022,6
60225,Abortion Global Warming Etal,2022-06-30 22:10:28+00:00,2022,6
60226,The people telling us this are confirmed liars When I was a kid it was a new ice age was coming Then it was global warming Now its climate change which means weather What you posted is BS When they stop lying then maybe I will believe them,2022-06-30 22:10:25+00:00,2022,6
60227,Remember Even Hank Hill believed in global warming,2022-06-30 22:10:14+00:00,2022,6
60228,end times since I was kneehigh to a grasshopper None of their ideas ever come to fruition but global warming could end us all Oddly they dont understand how eating that fruit gave us knowledge of the difference between good amp evil,2022-06-30 22:09:56+00:00,2022,6
60229,contributing to global warming If no please cite sources,2022-06-30 22:09:54+00:00,2022,6
60230,they delegitamized the global warming hoax,2022-06-30 22:09:40+00:00,2022,6
60231,BACKWARDS AGAIN This will contribute to more pollution again and global warming affecting not just the USA but the whole World USA used to be a Global Leader in so many things Sadly no more,2022-06-30 22:09:28+00:00,2022,6
60232,,2022-06-30 22:09:21+00:00,2022,6
60233,Global warming is working well in uk where is the heat wave Most ppl are still wearing jumpers Still believe in fairy tale,2022-06-30 22:09:12+00:00,2022,6
60234,Britain can do better Keep your promise to lead the world by example in making changes to stop global warming CumbrianCoalMine,2022-06-30 22:08:51+00:00,2022,6
60235,s just nonstop a Red Wave of Fascism attacking every freedom and right in America The wave is full of Fake Christians Fake Patriots Global Warming deniers Racists Sexual Assaulters The evil in the Republican Party is massive Satan amp Putin are dancing in delight,2022-06-30 22:08:33+00:00,2022,6
60236,This extremist Court seems to be impervious to anything but their political agenda Truly frightening with the state of global warming,2022-06-30 22:08:21+00:00,2022,6
60237,Hear me out Only by planting trees we will be able to overcome global warming OH BROTHER,2022-06-30 22:08:17+00:00,2022,6
60238,It does show us that humans are apathetic That as we do now see clearly the danger but sit on are buts Such as global warming COVID19 religion regaining power in out courts amp government It may be more accurate than we like to think about us,2022-06-30 22:08:04+00:00,2022,6
60239,The US must make access to Balkhab a precondition to any humanitarian assistance to the Pashtun recent earthquake victimsDo the Hazaras in the Balkhab district count less than the PashtunsDoes nobody see the difference natural disaster vs Pashtun racist violence,2022-06-30 22:07:43+00:00,2022,6
60240,I got more chance of getting struck by lightning than dying of global warming,2022-06-30 22:05:36+00:00,2022,6
60241,A river happens and carves the Grand CanyonFuture politicians OMG is the cause of global warming Give me all control over your country energy,2022-06-30 22:05:35+00:00,2022,6
60242,dont understand global warming,2022-06-30 22:03:57+00:00,2022,6
60243,t scientists and global warming has been occurring since before the 1970s You can trace this thru the simple act of tracking global temperature rises,2022-06-30 22:03:18+00:00,2022,6
60244,Thats it Im moving to a mountain in Northern Siberia Global Warming wont get me there Neither will anything else Ill be a monk all alone Praying to the god of go the fuck away,2022-06-30 22:02:05+00:00,2022,6
60245,Big week for the US Supreme Court First they clobber Roe v Wade now the USEPA and the fight against global warming Whatll they be pushing next week The reintroduction of slavery,2022-06-30 22:01:09+00:00,2022,6
60246,And you could add in the volcanoes to boot Architect also admit that the glass place buildings we build are also add additional factor causing global warming You cannot ignore these facts,2022-06-30 22:00:55+00:00,2022,6
60247,Global warming or climate change is not about climate just control and money,2022-06-30 22:00:53+00:00,2022,6
60248,t NY supposed to be underwater by 2012 Werent the ice caps supposed to melt All the polar bears die Ozone deplete Global warming Acid rain kill everything Global ice age Im amazed people still follow the failed predictions of the climate fascists,2022-06-30 22:00:51+00:00,2022,6
60249,do you not understand anything about global warming idi0ts,2022-06-30 21:59:10+00:00,2022,6
60250,1435 Anyone who doesnt believe in Global Warming is a dumb fuck babe,2022-06-30 21:58:06+00:00,2022,6
60251,Global warming was changed to climate change because the latter is less alarming thus more deceptive Call it what it is GLOBAL WARMINGAnd grasp that our leaders are not rational people Id even argue that theyre less than human,2022-06-30 21:57:34+00:00,2022,6
60252,Really enjoyed your last book keep up the good work We enjoy the global warming in Cranbrook in winter,2022-06-30 21:57:12+00:00,2022,6
60253,you dipshit,2022-06-30 21:56:39+00:00,2022,6
60254,t really believe in global warming If I didnt believe in global warming then I wouldnt bother with heat pumps either He should be honest and say it,2022-06-30 21:56:35+00:00,2022,6
60255,not politics and global warming,2022-06-30 21:55:21+00:00,2022,6
60256,Ice age rising oceans global warming and none are happening,2022-06-30 21:55:14+00:00,2022,6
60257,Have been spouting doom and gloom on global warming since the 80s and been wrong EVERY time Yet the climate cult still thrives,2022-06-30 21:55:02+00:00,2022,6
60258,global warming bad idea,2022-06-30 21:54:49+00:00,2022,6
60259,how delusional,2022-06-30 21:54:48+00:00,2022,6
60260,It is a blatant lie put forth in the media that makes it seem there is only a fringe of scientists who dont buy into anthropogenic global warming US Government Atmospheric Scientist Stanley B Goldenberg of the Hurricane Research Division of NOAA,2022-06-30 21:54:12+00:00,2022,6
60261,Just trying to do my share,2022-06-30 21:54:02+00:00,2022,6
60262,deserves to be just as widespread and loved as heartstopper or love simon or any other queer young adultadult media This story got me through losing both my parents being homeless natural disaster and a pandemic Im forever a samwellieomgcpcheckpleasetv,2022-06-30 21:53:54+00:00,2022,6
60263,OUR LEADERS ARE NOT RATIONALTHEY HAVE NEVER BEEN RATIONALEVER,2022-06-30 21:53:17+00:00,2022,6
60264,really I did not know that Actual the term global warming was introduced until 1975 I was in high school The earth was doomed back then and tell me genius how much has really changed,2022-06-30 21:53:10+00:00,2022,6
60265,See brexit covid denial global warming denial net zero opposition conservative way forward All funded and in bed with Tufton street Hes just the fecking same and is a total fecking hypocrite,2022-06-30 21:52:51+00:00,2022,6
60266,Avoid having children avoid having sexBesides we are going to perish from global warming,2022-06-30 21:52:29+00:00,2022,6
60267,global warming or cooling,2022-06-30 21:52:00+00:00,2022,6
60268,Voting D instead of R changes the total by 2 1 for the D amp not 1 for the R Not voting for R but also not voting D doesnt change the total its neutralWdemocracy abortion amp global warming on the line I cant be neutral,2022-06-30 21:50:46+00:00,2022,6
60269,re not the same Youre Ill educated Global warming is caused by climate change Americans,2022-06-30 21:50:35+00:00,2022,6
